code (Eng)	subcode (Eng)	code (fr)	sous-code (fr)	code #	subcode #	subsubcode #	short	court	ref#	date	comment	Leipzig-Jakarta	Swadesh (AH)	English	français	NAME Toro Tegu	NAME Bangime	NAME Sangha So	NAME Ben Tey	NAME Bankan-Tey	NAME Nanga	Jamsay (alphabet)	NAME Jamsay Douentza	NAME Perge Tegu	NAME Gourou	NAME Jamsay Mondoro	NAME Togo-Kan	NAME Yorno-So	NAME Tomo Kan Segue	NAME Tomo Kan Diangassagou	NAME Tommo-So	NAME Dogul Dom	 NAME Tebul Ure	NAME Yanda Dom	NAME Najamba	NAME Tiranige	NAME Mombo	NAME Ampari	NAME Bunoge	NAME Penange
grammar	verbal derivation	grammaire	dérivation verbale	179	7	1	reversive, un-	réversif, dé-	09662	2012 Mar	basic			(reversive suffix, with minor variants parenthesized)	(suffixe réversif, autres variantes en parenthèse)	 -rv́ (-nv́ after nasal)			 -rv́- (-dv́-)		 -rí- (-lí- after liquid)		 -rv́- (-rⁿv́-, -lv́-)	 -rv́- (-rⁿv́-)			 -rv	 -lv́- (-rv́- after lv)	 -lí (-ní after nasal)				 -lí	 -lv́ (e.g. -lɛ́)	 -lɛ́- ~ -l(í-)	 -ló ~ -lɔ́		 -rɛ́ (-lɛ́)	 -lv̀	 -lv
grammar	verbal derivation	grammaire	dérivation verbale	179	7	2	causative, make	causatif, faire	09663	2012 Mar	basic			(causative suffix, with minor variants parenthesized)	(suffixe causatif, autres variantes en parenthèse)	 -mv́, -kv́ (-tv́, -rv́)			 -wv́- (-gí-)		 -mí- (-gí ~ -ŋí-, -ndé-)		 -wv́- (-gv́-, -rv́-, -nv́-)	 -wv́- (-lv́-, -rv́-)			 -mv (-gv, -ŋv, -nv)	(-gv́-)	 -mí, -rí				 -m	 -mɛ́ ~ -mɔ́	 -m(í-) (-ndí, -gí)	 -m(ú)-		 -mi	 -mì (-gv̀)	 -mì
grammar	verbal derivation	grammaire	dérivation verbale	179	7	3	mediopassive	médiopassif	09664	2012 Mar	basic			(mediopassive/middle suffix, with minor variants parenthesized)	(suffixe médiopassif, autres variantes en parenthèse)				 -yv́-		 -yí-			 -yv́-			 -i: ~ -ɛ:	 -ɛ́:/-í:	(none)				 -i: ~ -e:	 -yv́ (-jv́ after C)	 -yɛ́ ~ -y(í)	 -yó- ~ -yɔ́-		 -yɛ	 -Cv̀ (in geminated CvC-Cv)	 -yv
grammar	verbal derivation	grammaire	dérivation verbale	179	7	4	transitive	transitif	09665	2012 Mar	basic			(transitive verbal derivational suffix, often opposed to mediopassive)	(suffixe transitif du verbe, autres variantes entre parenthèses)				 -rv́- (-lv́-, -dv́-)		 -rí-			 -rv́-			 -rv	 -rv́ (-nv́)	 -rí				 -rí	 -dv́ (rarely -rv́)	 -rɛ́- ~ -r(í-), -lɛ́- ~ -l(í-) (less common)	 -ró- ~ -rɔ́- (r > d after nasal)		  -dò (-dɛ́, -dɛ́-rí)	 -rv̀ (-dv̀, -lv̀)	 -rv
grammar	verbal derivation	grammaire	dérivation verbale	179	7	5	passive	passif	09666	2012 Mar	basic			(passive suffix or clitic)	(suffixe ou clitique passif)	 -mv́ (with 'find' only)			 -wú, -yɛ́y		 -yɛ́		 -wv́ (with 'see', 'find', 'get', 'say')				 -mv	 -mɔ́- (with 'find', 'see')						 -mɛ́ (with 'find' and 'see')	 -à:=y (after Impf or Past)				 -mì, ...ɛ́: bò ~ ...é: bò ~ ...í: bò	 -mû:, ...ɛ́: bò ~ ...é: bò ~ ...í: bò
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	1	perfective	accompli	09667	2012 Mar	basic			(simple perfective positive stem [all persons])	(forme du verbe accompli simple [toutes personnes])				(bare stem)				(bare stem)	(bare stem)			(E/I-stem, Sg), -sɛ̂ⁿ (Pl)		(E/I-stem)					(E-stem)	(E-stem except 3Pl, {L} at least for 1st/2nd)	(E/I-stem)		(E/I-stem)	(E/I-stem)	(E/I-stem)
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	2	perfective	accompli	09668	2012 Mar	basic			(simple perfective positive stem, special 3rd person stem)	(forme du verbe accompli simple, spécifiquement pour 3e personne)						({L}, E/I-stem for 3Sg)												(E/I-stem)							
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	3	perfective	accompli	09669	2012 Mar	basic			(simple perfective positive stem, special 1st/2nd person stem)	(forme du verbe accompli simple, spécifiquement pour 1e/2e personnes)						({L}, regular stem)												(bare stem)							
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	4	perfective	accompli	09670	2012 Mar	basic			(marked perfective-1a suffix or aux for motion and middle verbs, e.g. -ya, -ɛrɛ, -a:)	(suffixe ou auxiliaire de l'accompli-1a, par ex. -ya, -ɛrɛ, -a:)	 -wɔ̀rè ~ -wòrè			 -rɛ̀-		 -ɛ̀rɛ̀-		 -â:- ~ -yɛ̀- ~ -yà-	 -â:- ~ -yɛ̀-			(none)	 -à:y ~ -à:-					 -yà: ~ -à:	(none)	(none)	(none)				
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	5	perfective	accompli	09671	2012 Mar	basic			(marked perfective-1b suffix or aux for active verbs, e.g. -ti-)	(suffixe ou auxiliaire de l'accompli-1b, par ex. -ti-)(	 -wɔ̀sì ~ -wòsì			 -tî-		 -tì-		 -tì-	 -tì-			(none)	 -tì-					 -tì-	(none)	(none)	(none)				
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	6	perfective	accompli	09672	2012 Mar	basic			(perfective-2, e.g. -so/-sa/-sɛ)	(suffixe de l'accompli-2, par ex. so/-sa/-sɛ)	 -sv́ (-tv́ after t)			 -sô-		 -só-		 -sà-	 -sà-			(none)	(none)	 -sá					 -zò-	jò ~ jòg-â: (perfect)	 -sà (resultative)				
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	7	recent perfect	parfait récent	09673	2012 Mar	basic			have just VPed, have finished VPing (recent perfect/completive suffix or aux, e.g.-jɛ-, -dɛ-)	venir de (faire), avoir juste fini de (faire) (parfait récent)				 -jɛ̀-		jɛ̀-		 -jɛ̀-	 -jɛ̀-			jɛ̂	 -jɛ̀:-	 -jɛ̀				 -dɛ̀	 -zɛ̀-	jɛ́- ('finish VPing')	 -sɛ́- (past of resultative)		X tílí kánì		dɛ́ŋgɛ́ ('finish', 'be finished')
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	8	have ever, experiential perfect	avoir jamais, parfait d'expérience	09674	2012 Mar	basic			have ever VPed (experiential perfect suffix or aux)	venir de (faire), avoir juste fini de (faire) (parfait récent)	wâ:			 -tâ-		tá:-só-		 -tɛ́rɛ̀-	 -tɛ́-sà-			 -tɛ́-jɛ̀	 -tɛ́rɔ̀:-	 -cìnì				 -tɛ́rɛ́-bì-	 -tɛ́rɛ́-bɛ̀-, -tɛ́rɛ́-zò-	tár jò-	 -tèy ~ -té-		 -té	wɛ́lɛ̀: bò	té
grammar	verbal aspect negative	grammaire	aspect verbal négatif	179	9	2	have never	ne jamais avoir fait	09675	2012 Mar	basic			have never VPed (experiential perfect negative)	ne jamais avoir (fait) (parfait negatif d'expérience)	wâ:-lí			 -tà-lí-		tà:-rí-		 -tɛ̀-lí-	 -tɛ̀-lí-			 -tɛ̀-lí (Sg), -tɛ̀-lâ: (Pl)	 -tɛ́-rv́- (3Sg -tɛ́-r)	 -tàwⁿ				 -tɛ̀rà-lí	 -tɛ́rá-lì -	tárá-l(v́-)	 -té:-nì-		 -té-rí	wɛ́lɛ̀: ʔórì	tè:-ndí
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	9	imperfective	inaccompli	09676	2012 Mar	basic			(general imperfective positive suffix, present and future, for all persons)	(suffixe de l'inaccompli, y compris présent et futur, toutes personnes)								 - ̀- (final L-tone)	 - ̀- (final L-tone)			 -jú ~ -ɲú (Sg), -jí ~ -ɲí (Pl)	 -jɛ̀- (1Pl/3Pl -y)	 -só					 -m̀-		 -wò- ~ -bò-			(A-stem)	bo (2nd person contracted -wo)
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	10	imperfective	inaccompli	09677	2012 Mar	basic			(general imperfective positive, present and future, for 1st/2nd persons only)	(suffixe de l'inaccompli, y compris présent et futur, 1e/2e personnes seulement)				 -∅- (L-tone)		 -m̀- (except 3Sg)												 -m̀-nù- ~ -m̀-nɛ̀					 -m-		
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	11	imperfective	inaccompli	09678	2012 Mar	basic			(general imperfective positive, present and future, for 3Sg only)	(suffixe de l'inaccompli, y compris présent et futur, 3Sg seulement)				 -m̀		 -ŋ̀												 -m̀-dɔ̀-∅					∅		
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	12	present	présent	09679	2012 Mar	basic			(present positive suffix, not also future)	(suffixe de l'inaccompli présent)	á VERB-rv̀ (-tv- after heavy stems and for Cvrv-, rarely -là-)																			 -njò-					
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	13	future	futur	09680	2012 Mar	basic			(future positive suffix, not also present)	(suffixe de l'inaccompli futur)	 -yàrà											 -jà sá (delayed future)							 -zà- (immediate future)	 -m̀bô- (3Sg -m̀)					
grammar	verbal aspect positive	grammaire	aspect verbal positif	179	8	14	progressive	progressif	09681	2012 Mar	basic			be VPing (progressive positive suffix or aux)	être en train de (faire) (progressif)	 -cí dà ~ -cí là (progressive), a# ... tɔ̀ŋ(gù)-rɔ̀ (background durative)			 :-rà-		 -sò-		 -árà-	 -rà- ~ -rɛ̀- (-là- after Cvr > Cvl- and after Cvn-)			 -táŋà (Sg), -téŋè (Pl)	 -ẁ-wɔ̀- ~ -gù-wɔ̀- ~ -ŋ̀-wɔ̀-	 wɔ́ (human), kɔ́ (nonhuman)					 -ḿ zò-, -ḿ jèlà-, -ḿ bò-	 -mbò bò-	 -wⁿ bó-		[NOUN ga] bó-	ʔèmbè (plus A-stem), (A-stem plus bò)	túlá
grammar	verbal aspect negative	grammaire	aspect verbal négatif	179	9	4	mperfective negative	inaccompli négatif	09682	2012 Mar	basic			(imperfective negative for 3Sg only)	(l'inaccompli négatif, 3Sg seulement)						 -ŋɔ̀:-												 -ŋgò:-∅	 -nán ~ -rán				 -ro		 -ndí
grammar	verbal aspect negative	grammaire	aspect verbal négatif	179	9	5	mperfective negative	inaccompli négatif	09683	2012 Mar	basic			(imperfective negative stem for 1st/2nd persons only)	(l'inaccompli négatif, 1e/2e personnes seulement)						 -ŋɔ̀-												 -ŋù-, -ŋì-	 -náɲ- ~ -ráɲ-				 -nù (1Sg), -nú (1Pl0), -rú (2Sg), -rí (2Pl)		 -lì (1/2Sg), -lí (1/2Pl)
grammar	verbal aspect negative	grammaire	aspect verbal négatif	179	9	7	present negative	présent négatif	09684	2012 Mar	basic			(present negative suffix)	(suffixe du présent négatif, 1e/2e personnes seulement																				 -ndì- (after {LH} stem)					
grammar	verbal aspect negative	grammaire	aspect verbal négatif	179	9	8	future negative	future négatif	09685	2012 Mar	basic			(future negative suffix)	(suffixe du futur négatif, 1e/2e personnes seulement																				 -ndí- (after {(L)HL} stem)					
grammar	verbal mood	grammaire	modalité verbale	179	10	1	imperative	impératif	09686	2012 Mar	basic			(imperative positive Sg: tones, vocalism for e.g. Cɛ̀Cɛ́ verb)	(impératif positif: tons et vocalisme pour verbe Cɛ̀Cɛ́ etc.)	(lexical tone, final nonhigh vowel)			({H}, final ieɛ → a}		({HL}, for final high V {(L)HL}, final ɛ > a, some e > o)		({H}, bare stem)	(same tones and vowels as bare stem, except {HL} júwɔ̀ 'bring' and gíyà 'convey')			({H}, final non-high V)	({H}, presuffixal stem)	{H, A/O-stem}				(A/O-stem, {H})	(lexical tone, A/O-stem)	{{H}, A/O-stem}	({L}, A/O-stem)		{A/O-stem, {HL})	(A/O-stem, {L})	(A/O-stem, {LH} finally)
grammar	verbal mood	grammaire	modalité verbale	179	10	2	imperative	impératif	09687	2012 Mar	basic			(Imperative positive Pl suffix)	(suffixe d'impératif pluriel)	(add clause-initial 2Pl pronoun á)			 -nì ~ -ǹ		 -ndì		 -ỳ	 -ỳ			 -ỳ	 -ỳ	 -y				 -ǹ	 -ǹ	 -m̀	 -ŷⁿ		 -: (length, falling tone)	 -y (after A-stem)	 -áyⁿ
grammar	verbal mood	grammaire	modalité verbale	179	10	4	hortative	hortatif	09688	2012 Mar	basic			(hortative positive suffix, for you-Sg and me)	(suffixe hortatif, pour toi-Sg et moi)	(clause initial á í, E-stem except -yⁿé ~ -yⁿɛ́ after monosyllabic)			 -ḿ		 -má		 -ḿ (after {L})	 -ŋ́			 -má	 -mɔ̀	 -mà				 -mɔ́	 -ma	 -ý (after {L})	 -ŷⁿ		ǹ X-yà	 -ỳⁿ	 -éyⁿ
grammar	verbal mood	grammaire	modalité verbale	179	10	5	hortative	hortatif	09689	2012 Mar	basic			(hortative positive suffix, for you-Pl and me)	(suffixe hortatif, pour vous-Pl et moi)	(same as dual)			 -mâyⁿ		 -màyⁿ		 -mâyⁿ (after {L})	 -wây, -mî:			 -má-ỳ	 -mɔ̀-y	 -mà:-y				 -mɔ́-ǹ	 -ma-n	 -ỳ (after {LH})	 -yàyⁿ		ǹ X-yà	 -ỳⁿ	 -éyⁿ-yà
grammar	verbal mood	grammaire	modalité verbale	179	10	3	prhibitive	prohibitif	09690	2012 Mar	basic			(prohibitive Sg suffix)	(suffixe prohibitif)	 -kú, lé ~ ré ~ lɛ́ ~ rɛ́			 -rɛ́ (combines with y as -lɛ́)		 -rá		 -ý (after {L})	 -rɛ́ (l-lɛ́ from rhotic)			 -lé	 -nɔ̀ŋ	 -lé				 -lì	 -la	 -là (after A/O-stem, {(L)HL}), -nɔ̂: (after {L} chaining form)	 -lâ		 -rù	 -ndà	 -ndá
grammar	verbal mood	grammaire	modalité verbale	179	10	6	hortative	hortatif	09691	2012 Mar	basic			(hortative negative Sg suffix)	(suffixe hortatif négatif)	á í (clause-initial, plus prohibitive)			 -rɛ̀-ḿ (-lɛ̌-m)		 -rá-má, -rá-màyⁿ		 -ý lá-m (after {L})	xxx			 -m-lé	 -mɔ̀-nɔ̀ŋ-ì: (Pl)	 -mì-ní				 -mɔ̂-l	 -me-la	 -là-ý, -nɔ̂:-ỳ	 -lâyⁿ				 -nd-éyⁿ
grammar	verbal mood	grammaire	modalité verbale	179	10	7	imperative	impératif	09692	2012 Mar	basic			(imperative stem used in quoted imperatives? yes/no)	(forme impérative utilisée dans les citations? oui/non)													(yes)	(yes)							(no)		(no)	(no)	(no)
grammar	verbal mood	grammaire	modalité verbale	179	10	8	imperative	impératif	09693	2012 Mar	basic			(indirect imperative suffix distinct from regular imperative, as in 'may God...')	(suffixe hortatif/optatif distingué de l'impératif dans les vœux du type "que Dieu...")	(none)			 -ý ~ -ỳ		 -y or final {i e}		(none)	xxx			(none)	(none)	(no)				 -ý ~ -lú	(none)	 -ná	(I/U-stem, no suffix)		 -é	 -yè ~ -yɛ̀ (after U-stem)	xxx (yes)
grammar	verbal mood	grammaire	modalité verbale	179	10	9	hortative	hortatif	09694	2012 Mar	basic			(indirect hortative suffix distinct from regular hortative, as in 'he said, let's go!')	(suffixe hortatif indirect, dans les hortatifs cités)	(none)			xxx		 -ŋ́		xxx	xxx			(none)	xxx	(no)				 -ḿ	(none)	xxx	(none)				(no)
grammar	stative	grammaire	statif	179	11	1	stative	statif	09695	2012 Mar	basic			(stative positive of regular verb: tones, vocalism for e.g. CɔCɔ verb)	(forme stative des verbes réguliers: tons, vocalisme)	VERB dà (transitive děn dà)			({H}, final i → a)		({L}, A/O-stem)		 -î: ('open' and 'shut')	(final a/o, {HL}, {L} after yá)			(final nonhigh V, {L})	({L} after yá, presuffixal stem)	(A/O/U-stem, LH)				({HL}, stem similar to A/O-stem)	({(L)HL}, A/O-stem)	({HL}, A/O-stem)	(final a, {HL})		(A/O-stem, {L}-toned after ǎⁿ)	({L}, A-stem)	({HL}, A/O-stem)
grammar	stative	grammaire	statif	179	11	2	stative	statif	09696	2012 Mar	basic			(stative negative suffix or clitic)	(suffixe ou clitique du statif négatif)	 -ŋ̀gó- 			 =rá-		 =ǹdó-		 =lá-	xxx			 =lá	 =lá-	 -lv̀ (-lɔ̀ etc.)				 =ndà:	 -ń (verbs), =lǎ- (adjectives, 'want')	 -ndí-	 -nà-		 ndá	 =ndá	 -ndá
grammar	past	grammaire	passé	179	12	1	past	passé	09697	2012 Mar	basic			(Past morpheme, conjugatable)	(morphème du passé, conjugable)				 =bɛ-		 =bɛ-			xxx			(none)	 =bé-					xxx	 =bɛ-	 =bɛ-	 -ye ~ -ɛ (ablaut-like mutation of nonpast suffix or stem)				
grammar	past	grammaire	passé	179	12	2	past	passé	09698	2012 Mar	basic			(Past morpheme, invariant)	(morphème du passé, non conjugable)	nɔ̀							jì:ⁿ ~ jǐ:ⁿ	xxx			(none)		 =wⁿ							(none)		wɛ́	X mbɛ̀ ~ wɛ̀	X yè
grammar	focus	grammaire	focus	179	13	1	focus	focus	09699	2012 Mar	basic			(focus morpheme after focalized NP)	(morphème de focus de groupe nominal)	kɔ̀ (Pl kɛ̀)			 =m̀		(none)		 =ỳ	xxx			(none, except special 1Sg pronoun)	 =y	yɛ̀				(none)		yà:	yó ~ wó ~ =ẁⁿ			xxx	(none)
grammar	focus	grammaire	focus	179	13	2	focus, perfective	focus, accompli	09700	2012 Mar	basic			(defocalized simple perfective: ending, tone)	(accompli simple défocalisé: terminaison, tons)	 -sɔ̀ (replaces Perfective-1ab)			(bare stem, {L})		(bare stem except E-stem for 3Sg, {L})		(bare stem, {L})	(bare stem, {L})			(bare stem, {HL})	(bare stem, {L})					 -ɛ̀:, {L}		(subject focus: 3Sg form in perfective pos, participles elsewhere)	{LH}			xxx	(none)
talk	say	parole	dire	102	2	1.5	quotative	quotatif	09701	2012 Mar	basic			(quotative particle following the subject of a quoted sentence)	(particule de citation qui sui le sujet de l'énoncé cité)	(none)			má: ~ mà:		wa		(none)	xxx			wà	xxx	(none)					wá:	wa	wà			xxx	(none)
grammar	subordination	grammaire	subordination	179	14	1	and then	et puis	09702	2012 Mar	basic			and then (past-time same-subject anterior subordinator)	et puis (au passé, avec le même sujet)	mà (past or nonpast), =m̀			 =ní ~=ń		ŋ		mèyⁿ ~ màyⁿ	wàyⁿ			 -ɛ: ~ -e: ~ -i:	xxx	 -ɛ́:				gín	 -y (after E-stem)	nɛ̀	(unconjugated perfective, {LH} tone)		 -é	(none)	
grammar	subordination	grammaire	subordination	179	14	2	and then	et puis	09703	2012 Mar	basic			and then ... (past-time different-subject anterior subordinator)	et puis (au passé, avec changement de sujet)	(none)			 =nì ~=ǹ		nà ~ ná-ŋà ~ nâ:yⁿ ~ ná-ŋà-yⁿ		jɛ́ mèyⁿ, gá: kân	gâ:			kɛ́rⁿɛ̀ ~ kɛ̂:ⁿ, -ǹ dè, gí-ǹ dè	xxx					kánà (perfective participle)	do	j-ɛ̂: (Ppl of 'finished')	(conjugated perfective, {LH} tone)			xxx	
grammar	subordination	grammaire	subordination	179	14	3	in order to	afin de	09704	2012 Mar	basic			in order to (purposive clause subordinator)	afin de	(hortative plus ńdè), (VblN -ú after motion verb)			 -rá: ~ -rɛ́:, gǐn		 -m̀ dɛ̀rⁿí, -mì, gó (pseudo-locative)		jɛ́, lé ~ lè	xxx			gɛ̀:, -lí	xxx	 -sɛ̀ⁿ mɛ̀ndó				xxx	ná	 -â: (motion), gìnɛ́-mbò ('saying')	(dàgá after verbal noun), (final a on verb)			xxx	námm̀
grammar	subordination	grammaire	subordination	179	14	4	and then	et puis	09706	2012 Mar	basic			(future-time same-subject anterior subordinator, e.g. before imperative)	et puis (futur, avec le même sujet)	(same as past)			 =náyⁿ		gáy, ndé		xxx	xxx			dè	xxx	(none)				nɛ́	 -ɛ́:	nɛ̀	(none)		 -èná	 -nè ~ -nɛ̀	nɛ̀
grammar	nonverbal predicate	grammaire	prédicat non verbal	179	6	2	be, it is	être, c'est	09707	2012 Mar	basic			it is __ (with expressive adverbial)	c'est __ (avec adverbe)	xxx			bù-		bù-		kɔ̀	kɔ̀			kɔ̀	kɔ̀	kɔ́				bù	bò-	bò-	bǒ:-		bó	bò	bò
grammar	nonverbal predicate	grammaire	prédicat non verbal	179	6	3	not be, it is not	ne pas être, ce n'est pas	09708	2012 Mar	basic			it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	ce n'est pas __ (inanimé, avec adverbe)	xxx			ŋ̀gó-		ŋ̀gó		kɔ̀:-rɔ́	ŋ̀gó			kɔ̀:-rɔ́	kɔ̀-lɔ́	kɔ̀lɔ̀				ŋ̀gó	ònú-	òndí- ~ òndú-	órâ-		órù	ʔórì	wǒl
existence	become	existence	devenir	64	1	2	become (adverbial)	devenir (adverbe)	09709	2012 Mar	basic			become __ (with expressive adverbial, e.g. bě:-)	devenir __ (avec adverbe)	xxx			bě-		bě:		bě:	xxx			kɛ́:	xxx	kwí				bě	bìyɛ́\\bìyà-lí	xxx	bíló		nɔ̂: (nɛ̀, nɛ́:-rí)	bílè	
grammar	relative	grammaire	relatif	179	15	1	relative	relatif	09710	2012 Mar	basic			(relative morpheme attached to head NP)	(morphème relatif collé à l'antécédent)	kà: (archaic kà:ⁿ)			kà:ⁿ		(none)		(none)	(none)			(none)	(none)	(none, particle nɛ́ after subject not head)				(none)	(none)	(none)	árí ('which')			xxx	(none)
grammar	relative	grammaire	relatif	179	15	2	relative	relatif	09711	2012 Mar	basic			(relative morpheme, clause-final)	(morphème relatif en fin de proposition)	ŋ́			(none)		(none)		(none)	(none)			(none)	(none)	(none)				(none)	(none)	(none)	xxx			xxx	(non)
grammar	relative	grammaire	relatif	179	15	3	relative	relatif	09712	2012 Mar	basic			(relative-clause participle with head agreement? yes/no)	(accord du participe avec la catégorie de l'antécédent? oui/non)	(no)			(yes)		(no, except AnPl agreement in negatives)		(yes)	(yes)			(almost none)	(limited agreement: plural, in subject relatives)	(no)				(yes)	(agreement in imperfective)	(yes)	(no)			(no)	(no)
grammar	relative	grammaire	relatif	179	15	4	relative	relatif	09713	2012 Mar	basic			(distinct subject and nonsubject relative participles? yes/no)	(distinction entre participes des relatifs sujet et non-sujet? oui/non)	(no)			(no)		(no)		(no)	(no)			(partially distinguished by tones)	(no, except for plural agreement in subject participles)	(yes, final nasalization in subject relatives)				(no)	(no)	(yes, mostly by tones)	(yes, for imperfective positive)			(yes)	(no)
grammar	noun/adjective	grammaire	substantif/adjectif	179	5	1	plural	pluriel	09714	2012 Mar	basic			(plural, free particle, not suffix)	(pluriel, particule libre)	mǎ:			bè		(none)		bé	xxx			bè, nà	bé	wé				xxx	(none)	(none)	(none)		ge	gè	gé (after {L}-toned noun)
grammar	noun/adjective	grammaire	substantif/adjectif	179	5	2	un- (adjective)	non- (adjectif)	09715	2012 Mar	basic			un- (negative adjectival derivational morpheme)	non- (dérivation adjectivale)	(none)			(none)		(none)		(none)	xxx			(none)							(none)	(none)	 -ná				
grammar	noun/adjective	grammaire	substantif/adjectif	179	5	3	verbal noun	nom verbal	09716	2012 Mar	basic			(verbal noun suffix)	(suffixe de nom verbal)	 -ú, -rěŋ (-těŋ)			 -î: ~ -ỳ		 -ndɛ́		 -ý ~ -ú, -gú (rare)	 -ý ~ -ú, -gú (rare)			 -ú ~ -í ~ -∅	 -ý ~ -ú	 -sɛ́ⁿ				 -lé	 -lé, -ỳ ~ -ù	 -lé, -ndá:, -ń (abstractive)	 -wà		 -ri	 -nà	 -l
grammar	noun/adjective	grammaire	substantif/adjectif	179	5	4	agentive	agent	09717	2012 Mar	basic			(tone for agentive compound, e.g. 'basket-weaver', n[oun] v[verb])	(ton de la dérivation agentive composée, par ex. "tisseur de paniers": n v)	(ǹ v́)			(ǹ v̌)		(ǹ v̌)		(ǹ v́)	(ǹ-v́)			(ǹ v́, also VblN compound)	(ǹ v́, ǹ v̌)	(ǹ v̂)				(ǹ v̌, less often ǹ v̂)	(ǹ v̀, like VblN compounds)	(ǹ v̌)	(ǹ v́)			(ň v̀-bò)	(ǹ v́)
